13,19,6,38,50,49,6,23,1,2,57,12,40,4,25,13,11,6,21,14,11,33,8,28,4,32,18,0,39,29,13,1,16,2,11,24,15,6,16,30,5,1,15,30,34,13,42,46,20,30,9,50
48,15,60,24,41,0,12,18,33,12,17,21,2,31,18,8,0,12,25,9,3,34,19,43,14,45,1,11,4,51,43,5,47,14,10,23,3,13,45,0,40,14,15,0,7,5,31,16,0,25,4,1
7,23,15,6,15,39,24,29,24,16,27,15,36,22,24,7,7,17,5,17,36,2,8,20,12,23,2,9,15,19,9,17,32,18,2,21,28,1,48,17,15,4,35,9,17,16,9,9,2,27,8,32
0,15,5,10,33,4,5,8,9,3,12,27,7,16,32,16,17,8,11,0,5,11,8,7,19,14,39,24,30,47,22,7,12,36,15,26,20,16,12,9,23,21,24,23,16,23,5,18,1,56,23,17
13,9,39,22,8,5,23,8,10,10,41,1,3,8,4,3,35,12,3,0,23,40,5,8,21,25,28,13,4,45,24,17,1,30,25,12,12,16,36,30,0,1,15,2,23,21,10,25,5,31,3,9
61,12,9,10,5,10,9,4,14,5,18,23,12,18,26,10,9,26,9,14,6,20,17,12,14,1,12,13,49,1,5,1,13,16,27,9,30,0,10,8,31,0,15,15,5,1,5,36,24,14,67,4
1,20,24,20,27,18,43,34,12,34,2,18,31,38,14,28,40,0,32,14,3,14,20,6,11,33,21,7,0,7,8,22,26,22,28,39,41,16,3,7,17,12,20,6,2,21,15,10,28,21,17,3
8,9,3,33,20,13,15,26,4,36,17,35,26,23,34,4,7,17,9,14,14,10,8,1,23,13,5,16,12,45,8,11,26,6,44,25,1,37,13,22,12,22,13,1,32,9,8,8,22,11,32,22
19,6,13,19,32,38,6,17,20,37,1,15,1,10,17,33,28,31,6,20,29,16,27,14,3,33,36,30,26,1,7,20,10,30,13,20,48,25,16,12,0,5,30,10,16,37,2,1,0,11,6,4
45,17,9,17,15,17,22,19,1,13,7,2,31,9,17,38,2,26,9,27,0,3,23,11,28,22,1,7,2,13,28,6,5,16,11,3,5,19,15,4,26,13,5,10,18,18,27,23,1,1,1,0
12,33,19,3,28,45,26,55,4,22,45,11,9,33,22,26,22,29,29,39,30,6,12,0,13,2,44,8,54,29,18,16,32,0,50,24,28,16,19,14,5,12,29,22,56,2,33,21,16,25,5,27
30,0,24,0,9,31,21,9,22,14,9,19,16,2,20,7,30,2,40,28,17,10,12,9,16,32,17,24,11,14,27,5,5,2,36,8,13,1,6,27,15,0,1,0,1,22,39,15,22,12,4,19
14,6,22,40,15,4,45,20,7,5,29,33,32,30,3,22,31,3,12,0,23,0,14,1,30,1,20,27,12,39,16,57,47,71,1,19,4,5,4,19,14,0,38,42,24,42,29,13,42,46,1,36
3,7,39,1,7,26,12,14,37,15,9,1,16,5,2,5,58,23,22,25,17,4,23,29,8,21,4,8,0,17,38,0,19,13,25,38,5,14,19,19,16,3,1,7,3,40,7,15,52,5,41,29
10,53,14,27,14,13,30,13,50,15,19,27,14,30,58,37,6,18,8,17,24,58,15,22,16,2,4,5,4,31,30,5,28,18,64,12,0,18,27,0,53,46,11,13,10,8,21,27,5,8,4,28
3,7,17,24,46,5,23,10,20,34,26,10,38,3,4,6,23,43,10,31,7,4,44,4,11,27,23,2,22,32,24,6,25,25,10,24,6,20,12,17,0,23,40,0,34,53,24,19,14,14,31,12
17,3,24,42,17,2,33,16,15,18,12,21,34,24,14,43,4,19,0,5,3,7,18,7,9,0,47,27,25,58,26,0,13,16,12,14,27,20,21,32,6,9,5,34,2,27,7,0,38,19,23,2
19,6,15,3,7,6,29,1,31,37,9,20,14,12,21,1,23,10,21,4,26,10,11,28,9,10,46,46,10,10,7,18,31,20,1,9,16,6,32,6,32,27,8,2,24,61,2,9,28,15,4,52
43,28,18,30,16,18,27,49,10,6,0,2,33,15,8,17,16,8,20,28,13,5,6,9,17,26,8,58,20,12,5,8,18,17,6,14,7,19,34,54,1,0,0,5,2,1,32,15,12,33,5,32
20,12,12,21,3,20,4,6,25,38,27,10,35,17,1,7,6,15,25,63,16,5,10,5,34,17,24,26,17,15,16,16,39,14,20,1,8,42,15,16,20,36,30,31,21,4,35,8,30,13,27,3
23,26,22,2,14,9,9,15,22,1,6,15,3,41,3,1,4,16,11,2,4,8,0,26,41,28,1,33,3,0,1,32,22,31,51,16,59,15,37,36,28,40,15,4,55,37,6,7,13,15,0,0
18,35,8,15,6,1,22,20,19,3,15,6,6,44,24,6,10,12,29,2,1,5,32,6,38,12,17,14,20,17,2,13,22,14,7,21,16,7,15,47,21,17,10,8,23,55,5,13,3,14,8,43
0,17,20,20,1,24,33,25,24,6,11,2,16,28,22,7,16,3,3,26,8,6,12,30,43,6,14,47,31,18,3,22,16,16,9,45,68,3,37,33,23,32,4,13,58,6,11,32,24,25,39,23
0,19,23,29,6,4,19,0,32,16,13,17,31,1,14,32,15,1,26,35,20,3,9,17,30,0,6,30,3,6,15,15,22,16,14,3,13,34,2,9,49,6,1,4,45,13,10,15,22,14,29,7
24,15,45,22,29,6,3,27,0,9,1,19,0,9,13,21,0,32,17,39,20,3,6,6,7,27,5,16,6,5,64,1,27,49,14,31,31,39,12,10,8,1,10,0,5,31,4,31,3,31,16,12
16,12,19,1,4,11,4,25,15,45,4,10,19,48,1,23,15,17,4,2,26,21,4,24,15,26,6,0,31,17,7,15,14,26,37,10,32,10,6,1,35,15,18,7,13,15,10,0,8,15,3,41
17,28,44,25,6,5,16,4,14,13,9,19,6,0,1,4,14,7,0,0,11,34,22,39,7,28,41,24,35,3,32,14,4,5,18,29,12,13,23,32,9,19,3,23,24,9,28,3,21,11,37,6
27,27,28,15,11,21,9,4,5,17,25,27,11,43,23,2,17,16,9,0,16,2,2,3,12,4,29,4,30,13,3,24,7,1,20,3,25,31,8,42,14,4,37,1,20,40,0,41,3,1,20,14
16,46,41,4,11,15,4,16,11,9,21,5,1,4,10,32,24,37,6,2,20,38,1,12,19,5,37,26,1,11,4,29,19,10,25,11,0,25,1,11,62,52,22,0,15,29,36,4,50,14,43,12
4,3,1,11,21,7,41,41,25,43,33,37,12,37,21,7,13,0,33,2,27,18,34,4,5,4,0,11,6,2,5,41,23,14,6,7,19,44,6,19,48,0,28,12,5,34,16,10,23,17,21,4
31,31,20,17,15,20,0,19,13,31,8,29,11,8,10,29,25,17,38,26,25,0,27,26,21,4,42,43,39,23,36,18,12,3,23,5,8,13,3,0,11,2,3,10,44,1,3,9,4,17,66,25
0,51,20,3,45,18,1,13,7,22,7,18,3,12,37,27,13,8,7,24,37,36,23,14,7,24,13,1,15,4,5,10,10,21,4,5,24,12,17,34,12,12,3,13,20,12,38,12,11,4,17,4
3,22,41,12,37,45,39,12,21,0,27,32,4,23,37,19,6,0,11,3,22,25,18,28,28,5,28,4,21,15,10,0,13,1,28,34,12,44,43,32,6,1,13,3,20,24,19,1,10,6,29,0
18,10,3,24,43,3,3,7,37,34,10,9,33,6,1,39,18,17,1,10,11,9,7,5,20,33,28,31,15,0,20,0,25,24,9,3,42,14,46,10,17,1,36,14,23,10,61,19,6,11,30,35
24,7,4,44,35,39,1,43,20,38,0,8,3,40,25,8,28,6,9,21,12,34,43,10,14,6,14,17,35,9,2,23,19,19,5,16,46,12,16,16,6,15,44,2,22,41,16,6,18,36,12,26
11,26,41,5,28,11,22,21,3,29,14,18,10,14,11,0,23,72,31,4,13,49,1,17,37,29,11,30,0,7,34,6,12,4,19,4,31,2,28,19,11,13,10,12,16,42,42,15,30,14,22,23
41,14,4,5,28,19,12,9,2,16,24,8,13,40,0,31,5,31,5,32,26,25,8,12,9,15,15,16,4,7,9,27,6,47,15,27,15,3,13,19,9,0,30,56,10,21,13,42,36,28,26,5
21,6,0,2,25,22,16,14,0,39,35,10,13,12,25,30,15,15,24,21,8,6,46,1,5,31,6,9,26,2,40,61,8,1,15,16,30,17,16,4,4,5,11,7,17,5,22,12,0,19,27,26
4,16,17,26,6,0,15,32,20,17,43,2,0,3,43,0,12,21,20,49,20,22,11,12,31,10,1,1,7,6,9,9,5,8,30,0,18,45,17,0,13,44,14,0,18,21,23,14,11,4,9,10
19,23,15,28,12,48,23,4,30,34,44,32,8,25,20,30,3,12,30,32,6,14,9,9,25,21,18,27,29,16,3,3,4,32,48,17,34,28,15,9,45,21,38,19,1,14,16,8,11,15,39,7
14,24,10,19,29,8,0,65,27,6,28,12,17,24,0,34,31,21,8,4,21,12,43,8,38,18,2,3,18,20,51,17,2,35,19,28,2,23,5,6,0,8,26,3,4,33,32,8,13,14,15,1
9,9,9,23,41,14,3,15,10,6,15,7,15,27,23,25,23,3,23,3,11,37,0,3,27,7,28,12,7,18,35,38,34,2,12,7,1,5,13,6,34,6,8,20,1,17,7,37,16,18,11,31
29,16,2,21,13,11,5,31,13,33,36,20,2,3,75,18,6,10,23,26,46,20,7,16,33,12,19,14,19,18,4,7,16,23,34,15,11,38,12,26,40,39,9,34,7,30,34,26,9,8,31,33
