505,505,505,505,404,2575.5,1616,1313,3838,3939,1212,4393.5,1969.5,3030,1616,2373.5,2676.5,1010,2171.5,404,2171.5,3282.5,555.5,1313,2676.5,2929,2525,3030,454.5,2171.5,2727,505,505,505,3838,1363.5,3989.5,4343,2272.5,202,606,2020,3232,4090.5,606,4898.5,3888.5,3181.5,1000000,1000000,1000000,1000000,4696.5,808,1000000,1000000,1000000,1000000,1000000,2575.5,2424,505
505,505,505,505,2878.5,808,3383.5,959.5,1868.5,2676.5,555.5,202,2727,2575.5,3787.5,404,2474.5,1363.5,2424,4898.5,3535,1919,4646,1616,4090.5,1060.5,4747,2727,1464.5,1868.5,505,505,505,505,505,505,1414,2626,1666.5,959.5,707,1313,2777.5,3787.5,2979.5,3535,4747,1060.5,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1565.5,1060.5,505
505,505,505,1616,4646,1414,404,707,808,101,757.5,505,3737,3535,4595.5,2727,3686.5,656.5,2171.5,2373.5,1868.5,202,4292.5,202,1212,3686.5,4393.5,1919,2878.5,2828,555.5,505,505,505,505,505,505,1818,757.5,3434,2626,959.5,1767.5,3787.5,202,3282.5,2525,5050,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,353.5,1262.5,505
505,505,505,2272.5,808,959.5,1060.5,252.5,2525,3181.5,1212,4646,1616,202,2777.5,909,2979.5,3787.5,1666.5,3939,4747,4797.5,2020,3636,606,4545,3939,404,4747,1464.5,2020,4191.5,505,505,505,505,505,656.5,757.5,4545,656.5,404,4343,4949,2020,5050,101,2171.5,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,2424,1868.5,505
505,505,505,1616,202,2828,2474.5,3484.5,404,2070.5,1161.5,3939,4494.5,1414,3939,3989.5,1666.5,3989.5,3030,3383.5,505,2828,151.5,3080.5,1010,4040,303,2575.5,3030,2272.5,4292.5,2373.5,3686.5,2424,909,3282.5,3434,2373.5,2373.5,2575.5,353.5,3232,2525,2020,4696.5,353.5,555.5,4797.5,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,2727,505,505
505,505,505,4494.5,3030,4646,1161.5,3434,101,3434,1262.5,4797.5,2727,3181.5,1565.5,707,1868.5,5050,3787.5,2272.5,2323,3333,1464.5,2474.5,1161.5,1666.5,1818,1767.5,3131,4949,656.5,4191.5,101,2777.5,1414,3737,656.5,1313,3383.5,555.5,2525,3888.5,2777.5,606,1414,3585.5,4393.5,3535,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,505,505,505
505,505,505,3181.5,909,151.5,303,1212,454.5,2828,4040,2979.5,757.5,2979.5,3181.5,1616,1515,4343,1767.5,2373.5,1161.5,1464.5,606,1010,101,1262.5,454.5,2171.5,1313,4646,303,2272.5,1363.5,101,50.5,1363.5,2474.5,1464.5,3737,3636,1565.5,5050,3838,1313,3535,3737,3282.5,2828,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,303,3585.5,2575.5,505,505,505
505,505,505,2020,2929,4393.5,3030,4191.5,3181.5,2020,2979.5,4343,3838,1818,858.5,4747,707,1212,1969.5,4848,1161.5,2575.5,151.5,1060.5,3232,2474.5,3585.5,2020,3636,2727,3484.5,1464.5,3282.5,2929,2424,4747,101,1212,404,3282.5,3131,1212,3989.5,303,50.5,1414,1616,3686.5,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,858.5,1919,1212,505,505,505
505,505,505,454.5,3232,1818,4595.5,2676.5,3080.5,2878.5,252.5,4141,3434,757.5,1515,2727,1414,1666.5,3535,2525,2676.5,3939,1313,1515,2727,4343,1464.5,707,4292.5,3686.5,3030,707,1010,4696.5,1565.5,4646,2020,2070.5,2272.5,252.5,1060.5,3232,101,4696.5,3686.5,1767.5,4393.5,3787.5,3131,1868.5,2676.5,2777.5,2222,4848,4242,1313,202,2979.5,252.5,505,505,505
505,505,505,1464.5,4090.5,2020,1666.5,4646,2323,3989.5,909,2929,1363.5,1919,3484.5,202,404,2727,1313,1111,3737,1414,404,1161.5,3787.5,2222,4040,2070.5,2373.5,3282.5,2777.5,3686.5,2424,2626,4040,3888.5,858.5,555.5,3232,303,4343,858.5,858.5,4191.5,2878.5,656.5,4595.5,1414,2171.5,505,1868.5,4040,3434,2222,3939,707,555.5,4090.5,505,505,505,505
505,505,505,3888.5,2979.5,151.5,5050,2373.5,4090.5,1060.5,1919,3585.5,4545,1969.5,404,656.5,555.5,3232,3989.5,3686.5,4343,3787.5,4949,353.5,1919,1565.5,3585.5,1010,1212,4949,2171.5,4999.5,2525,1818,3434,1060.5,3737,4545,2020,3888.5,1616,3282.5,1767.5,2222,101,656.5,3989.5,555.5,1010,3383.5,656.5,404,4797.5,4646,656.5,505,505,505,505,505,505,505
505,2171.5,50.5,3232,4242,4595.5,858.5,101,2222,4696.5,4949,4696.5,2323,3585.5,454.5,1212,1161.5,2525,1868.5,4595.5,4797.5,2525,3939,4141,1666.5,858.5,1717,3787.5,2979.5,4797.5,1111,1616,3181.5,3737,1919,707,2878.5,1616,1868.5,1717,3383.5,252.5,858.5,3232,1010,1666.5,1414,3181.5,3030,1464.5,555.5,505,505,505,505,505,505,505,505,505,505,505
505,2171.5,2070.5,909,1515,3333,505,505,505,505,505,505,505,505,505,505,505,2777.5,1767.5,909,404,1969.5,4797.5,4040,858.5,505,3181.5,2878.5,2929,2626,1515,4898.5,1767.5,3333,4999.5,4444,4797.5,1313,2171.5,4090.5,4292.5,4797.5,1515,3383.5,505,3636,3636,3939,505,505,505,505,505,505,505,505,505,505,505,505,505,505
505,50.5,4444,4393.5,2626,1717,505,505,505,505,505,505,505,505,505,505,505,505,505,4191.5,3636,1565.5,2474.5,2121,3787.5,606,3232,2828,2373.5,3888.5,555.5,808,3737,2676.5,2525,1969.5,4848,1464.5,3737,505,4696.5,4747,2272.5,4393.5,5050,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
505,454.5,1666.5,4848,4999.5,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,1262.5,2777.5,1313,353.5,707,1060.5,4848,1313,4343,101,2676.5,1919,2121,3282.5,555.5,1111,959.5,4090.5,3181.5,2272.5,4242,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
505,909,4999.5,2676.5,1414,505,505,505,505,505,505,505,505,252.5,505,505,505,505,505,505,505,505,505,505,959.5,2424,4848,4444,4040,3888.5,3232,1818,4040,2373.5,2171.5,1767.5,3030,4191.5,4848,4242,4191.5,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
656.5,3383.5,2272.5,3383.5,505,505,505,505,505,3383.5,4545,808,4141,4090.5,1313,505,505,505,505,505,3888.5,505,505,4141,505,505,4747,1111,4040,50.5,3636,1161.5,4696.5,3434,2474.5,1464.5,1414,101,4747,2373.5,2070.5,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
555.5,2474.5,808,505,505,505,505,2878.5,4494.5,656.5,3080.5,606,1767.5,2979.5,4141,2272.5,505,505,505,505,505,4040,2727,505,505,505,505,505,252.5,1818,1666.5,4242,1010,1868.5,2222,505,151.5,909,2929,50.5,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
606,4494.5,707,505,505,505,3838,1111,3484.5,454.5,2373.5,4393.5,3434,101,4797.5,4343,2676.5,2121,505,505,505,505,505,2575.5,505,505,505,505,3030,3383.5,2828,1717,1212,4090.5,2575.5,3535,303,454.5,5050,1969.5,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
202,3383.5,4747,505,505,505,505,4292.5,757.5,3383.5,2121,707,4494.5,4545,4949,4898.5,1262.5,3131,505,505,505,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,4090.5,505,505,2121,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
2575.5,656.5,1515,505,505,505,505,4848,1515,2828,4898.5,959.5,4545,2272.5,1919,2575.5,454.5,2878.5,4494.5,505,505,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,505,505,1111,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
303,1666.5,2121,505,505,505,505,505,2929,1767.5,3333,1767.5,2575.5,101,1464.5,4545,505,505,505,505,505,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,505,4292.5,1565.5,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
505,505,505,505,505,505,505,505,4494.5,4747,555.5,4747,1414,4040,909,505,505,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,505,505,505,3131,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
505,505,505,505,505,505,505,505,3383.5,2828,1717,3131,454.5,1767.5,505,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,505,505,505,505,2171.5,505,505,303,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
505,505,505,505,505,505,505,505,1212,2474.5,2070.5,4999.5,303,1666.5,505,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,505,505,505,505,505,4949,505,3989.5,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
505,505,505,505,505,505,505,505,505,1969.5,505,505,505,505,505,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,505,505,505,505,505,505,1717,1161.5,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
